,sgns_rand_pinit2,sgns_rand_pinit2,sgns_rand_pinit1-rev,sgns_rand_pinit2-rev,sgns_svd,sgns_svd,sgns_rand_pinit2-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1-rev,sgns_rand_pinit3-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit3,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit2,sgns_svd,sgns_svd,sgns_rand_pinit1-rev,sgns_rand_pinit1,sgns_rand_pinit2,sgns_rand_pinit1
space,0.046907064693712641,0.0012672679595311376,0.11515656530481166,0.11619487025370434,0.13554845426220197,0.13477707556491214,0.0017325637155335416,0.10920925504049173,0.046830648374372452,0.046483283158802347,0.12678350992095166,0.0013645980480726516,0.0017017036957966969,0.11515198944812599,0.045540923395904098,0.046194337947386921,0.045803253851031456,0.12379887653844102,0.0015940113523587041,0.047710794214679386,0.046584195461117917,0.11155411524740044,0.13319439417512979,0.049852722714392672,0.0015227587173917145,0.047005799775234336,0.12568965623013517,0.11195549947067196
space.,0.070595559163092791,0.0021541612068337601,0.17584417615457404,0.17629326907454035,0.18374006190594094,0.18260015442819866,0.002794331785738402,0.16595875566329454,0.068833439719230838,0.070703411094653612,0.18810409322791544,0.0025424483928450092,0.0030376892010829382,0.17489638474966951,0.066665649720896836,0.068677981935045151,0.068711638304732481,0.18835111761066758,0.0025937278116080487,0.068984338585088234,0.067246444295796404,0.16504305431858846,0.18010208552203399,0.049685897200067553,0.0030081498209331148,0.069097201633040672,0.18745045430303808,0.16513652770272458
spain,0.064796633617199006,0.0020914894037954435,0.16175355484733567,0.16435592102304875,0.16462988355523323,0.16754070975026014,0.0020205798912080741,0.15885004797024493,0.064785830419729074,0.065283456925153027,0.18207989056590246,0.0025280432806727982,0.0020516459726882541,0.1609135790834012,0.064770592965917584,0.065509932949266214,0.06474965869064786,0.18087400260459996,0.0023091059354495291,0.064832556594674795,0.065130622246022618,0.162291225280495,0.16429991215921036,0.051923669429657426,0.0020433851156458349,0.065606722119753713,0.1840760524338807,0.16210137849951312
"spain,",0.062277560614905303,0.0020645434924758677,0.18346208431147082,0.18263107992437011,0.20589611845621658,0.20685661872030803,0.0024011745570478027,0.18248730326394891,0.061346812658753302,0.061013350993258109,0.18659488129976365,0.0020735155261827343,0.0023258063529758566,0.18097730910769216,0.061170773452745353,0.060130031775361803,0.062066592729342118,0.18795978604779651,0.0023918855355354873,0.062155335482650842,0.06188718660159187,0.18164910121635391,0.20748424751100225,0.051723417503480751,0.002092891403864483,0.06046696805192453,0.18606426270029175,0.18136353517076498
spain.,0.066524939377710868,0.0020365783552064309,0.17233403546527171,0.17098629569058288,0.17390222918467113,0.17192878313132509,0.0022293657500002118,0.17101787840150262,0.066366102959297124,0.065648093016069442,0.2001792761763308,0.0023692860847943642,0.0021410701868540549,0.17321076220333442,0.069957698837311622,0.0653638751813298,0.070398526483093082,0.19701494574131706,0.0023244103880688538,0.067138335464079102,0.070709860181395134,0.17413912287240685,0.17439023849719071,0.052802083659700516,0.0023601313802908974,0.065895962101982009,0.20019281762990115,0.17441295315849104
spanish,0.060905692045602589,0.0018213222627597725,0.13136827143348651,0.13114820163118224,0.15433237818752021,0.15349021913737626,0.001854612477695361,0.13979274778585571,0.06027550172701579,0.062612332957425187,0.15450963689747743,0.0021217810768892065,0.0019500946165795785,0.13194473243823646,0.061061179286502898,0.06228874876376056,0.061443877047670181,0.15305878693808939,0.0020810793361533131,0.062330788618907174,0.063243790633485397,0.14079206261119837,0.15269701208483333,0.051634615893328517,0.0019322578739550123,0.064005088534800803,0.15350174906990055,0.14088208173049177
speak,0.061262001107498798,0.0020682384373242879,0.15963747623662783,0.16009698924607041,0.17798069935398464,0.17737276059270446,0.0021932839784899461,0.16032800028404348,0.061911884647534277,0.06189222345276757,0.17297035766713886,0.0027590082736869137,0.0024435969465134155,0.15953552758219636,0.061198820835795531,0.062073417837788636,0.060885759810359374,0.17654969529133624,0.0026192834106973928,0.062713143876104382,0.062117717115436233,0.15580152390881774,0.17640847705720686,0.053954342531157273,0.0020467958940775244,0.062518792804970857,0.17241412910168485,0.15732071461576236
speaker,0.076216304915825539,0.0022378929671664771,0.17886678225154029,0.18074988302705164,0.20072440109112544,0.1996287512727154,0.002925278128251052,0.18353389031048428,0.077007226612907376,0.075827007870090446,0.20713348296275913,0.0028359173458135656,0.0030874270124984227,0.18060795951713027,0.076027456687359773,0.076791432341820398,0.075207818227402634,0.20840935333877608,0.0029706313979910304,0.075293446963089372,0.074533865397479859,0.1868392458124003,0.19822501405448023,0.054799988614618655,0.0025948343464131662,0.074758348631069227,0.21052813154750694,0.1857692924249148
speaking,0.068406871128819269,0.0019787424522250685,0.18520576669215505,0.18298028959038604,0.17949058511388338,0.17982302387718307,0.0025667659600074888,0.1647727768012307,0.069532671045168359,0.066486707931120992,0.1947326839694955,0.0027388585771107588,0.002487151505975671,0.18463650611685223,0.06854179154001927,0.067750684926994986,0.067316184217430797,0.19464668605902613,0.0029099644631528365,0.070153006197157142,0.068963577538800447,0.16364624973624087,0.17938465019661209,0.0600654810700324,0.0022480494774600457,0.067869532677724553,0.19441366978221852,0.16276779713862066
special,0.061440197539352037,0.0017707585517969804,0.11051509373724411,0.10943393472400564,0.11525555586195635,0.11447275975288496,0.0020260932141532573,0.10367488895103205,0.06016564968557514,0.06240953803049154,0.13165807439559163,0.0020525479162309956,0.0021354225738289268,0.10919880689516026,0.058510885156178527,0.061130374579805413,0.059969920867772863,0.12899465148388078,0.0019099318300777046,0.062080669659277832,0.06030088593294014,0.10467329296978201,0.11418144729207136,0.042975609716821794,0.0018533347359244168,0.062721873287481245,0.1312031637054395,0.10517176942076145
specialist,0.074406992811449912,0.0023008661029171318,0.2068547380323893,0.20533554937164833,0.21494464566390348,0.21394306594288981,0.0025734232866528872,0.19663339329748764,0.076237127370758939,0.074916689139924331,0.21552168945009287,0.0027156311136412592,0.0026685313463449267,0.20479331064885775,0.076948377522503275,0.077033057219151768,0.07530974260624701,0.21571749725693279,0.0028617433019445526,0.076236536329026827,0.076926958428926828,0.19339930762311497,0.21469480316294787,0.062640249439594009,0.0027341482806700901,0.076560083468961704,0.21270471511124078,0.19546971078275388
specialized,0.061843271824649659,0.0023526970001964687,0.16428562251410228,0.16477241550383348,0.17098850047642022,0.17194460185265736,0.0023267412483444216,0.16931344764034051,0.062207338834142423,0.062685413475080498,0.18840615830239671,0.0027380381543220533,0.0026056423084416247,0.16361963079100506,0.059999770423336263,0.062908759056873986,0.059956650513164456,0.18813788988923252,0.0027245764666382621,0.062885449584437203,0.060882118037495658,0.17192061993774654,0.16914422492854131,0.05161581471845389,0.0023827685068565918,0.063189789007868202,0.19003748828659928,0.16917496698648982
species,0.038528137610399638,0.0011880866254598832,0.1154385027927286,0.11450067746504211,0.1272358631762448,0.12777042686450657,0.0015858212491990376,0.12183965210028502,0.038641919761908894,0.038166030740910295,0.13015461809205342,0.0018338795191781276,0.0017616131808614321,0.11459788825777595,0.037923311748606525,0.038129151271703465,0.037922487321142562,0.13084334339272707,0.0016406770409939098,0.037776319987287255,0.037080851737619103,0.12253614350341624,0.12865189437211633,0.043188410511404873,0.0017127523529144595,0.037121886388884584,0.13097734153341289,0.12163697887815206
"species,",0.059445802849036222,0.0016098481344823945,0.18046446377551306,0.1808242399764215,0.17661812622805273,0.17687914828492035,0.0022688079007295858,0.17071986275415396,0.060287385876687138,0.058500121545526196,0.20411538336928403,0.0023876204803879864,0.0024687929035188683,0.17899277362681099,0.058953056253268521,0.059388733292533469,0.058219117868019366,0.20378446279895623,0.0025085253397905127,0.058082421171882448,0.056854886157947537,0.17296496184080556,0.17501929078869616,0.063827621218417119,0.0021464416292427124,0.056834886239138904,0.20523633633575333,0.17117903951383573
species.,0.054720693824871325,0.001940975177320281,0.15545513081404261,0.15642868287892708,0.16843374949040812,0.16912832892966523,0.0018209392497284815,0.15437131898890843,0.054109506668525542,0.056271604084094928,0.17297352416727041,0.0023156505913077829,0.001984833149491938,0.15440777248096382,0.05365672268083177,0.055669126549254822,0.054011877468660985,0.17121908511540418,0.0021241512405115737,0.053054261434725358,0.052361331126335231,0.15417331472443652,0.16660718932701479,0.057026659649492162,0.0018373858047577851,0.054446155090096426,0.17166272622485323,0.15524739338396987
specific,0.059571762188965871,0.0017035940812041295,0.14841877545596516,0.1457243384964374,0.16357290194753826,0.16218322524344841,0.0020615001275685607,0.14643094103912391,0.060319464655791299,0.059608459823238258,0.15632435400794065,0.0026479070682530192,0.0025693925070267021,0.14610149837769781,0.060630028393055313,0.060157473924317029,0.060002462909382825,0.15458906365139002,0.0021934418814191226,0.06064936318685088,0.061205008673707484,0.14823689140422802,0.16394389364956741,0.056271371164867912,0.0019421292433482451,0.060683578203364452,0.15660668441573256,0.14710461583092893
specifically,0.070364511884839831,0.0021135162556392695,0.16137550422204983,0.16036842762467762,0.17604544321155735,0.17701849840739126,0.0026030449059452065,0.16183631869614257,0.07022027979306722,0.070365604575973073,0.18253627749455337,0.0033995863534521664,0.0025568955357795353,0.16071399560798705,0.069604380829486612,0.070570992896330509,0.069458129780188393,0.17726516717215546,0.003168696449459385,0.070325235232515881,0.070097930067181458,0.16392157865488388,0.17822682968547687,0.062499941716001817,0.0024803545951364026,0.070527664146641356,0.17828567590408739,0.16733550216588855
speech,0.07059731397307456,0.0024919811619575905,0.16933894699644647,0.16874784363953321,0.18459987940232581,0.18474244604017065,0.0027381478877259724,0.18388644539117383,0.072041876352107459,0.070372387488635724,0.19982248790578261,0.0036653668071379153,0.0026445092695989159,0.1679455536712029,0.070581096725920722,0.071814909784526093,0.069130176331593685,0.19903881708178728,0.003307706621393014,0.071297822533189836,0.070387476803704385,0.18413532452446313,0.18510894262596156,0.055451474088061947,0.0024417173989342844,0.07117655683496471,0.19970505905409541,0.18374665233188348
speed,0.064354663660897926,0.0022755727070130627,0.18099673810440109,0.17860397537968031,0.19883236228781165,0.19564656206319886,0.0022820699636776354,0.17935942063814958,0.063961907567055776,0.066844852293953649,0.1973738172423628,0.0025892512864764683,0.0026247329322699464,0.18057769816967806,0.063557685823087073,0.066408174707039302,0.064039419498173378,0.19638482414766423,0.002600264778773842,0.064014520667292962,0.063733146666251517,0.18041078706673541,0.19746935895534523,0.063037367757203255,0.0020714076544062765,0.066170649204165821,0.19629568696999988,0.18207366892332344
spend,0.066055621535266784,0.0020598320993472363,0.179505832141864,0.17659524128762971,0.1835184966532899,0.18264076075629954,0.002365213532820043,0.17436392113626531,0.065328425446850913,0.064928896084756271,0.20131937855530546,0.0027290647325595163,0.0026479666012874103,0.17821202227492028,0.063614878287463261,0.064305286916495397,0.064699018867211855,0.20157287959615855,0.0026009749253835812,0.06738156542004059,0.065322800416676818,0.17311129018292737,0.18432601660768444,0.060049461691028316,0.0024287968593497133,0.065771714349484589,0.20037760192634613,0.17461383558912102
spending,0.075467889620395079,0.0022894439369723907,0.16704360873609558,0.16644727128847447,0.18624266937842393,0.18154088690216241,0.0024469836273836032,0.19587510933996133,0.074027990775759611,0.075447439319439868,0.20353237836449334,0.0027120536667637474,0.0023499230904836521,0.16983821652475151,0.073879322007685322,0.073891569053258332,0.075743941424944561,0.20486022262931802,0.0030852001735693912,0.075493234812034848,0.07571547621417507,0.19652493021149919,0.18193521427937198,0.056895940621566887,0.0022955948556436789,0.074929959696997783,0.20670128245565944,0.19532422739873112
spent,0.057167226644969316,0.0015040453341179649,0.1263393590543328,0.12582598380313947,0.12876721618889375,0.12894886778672254,0.0020764395977975747,0.11253902515337222,0.056905446063047149,0.056773311506314372,0.14212270022657991,0.0017870220399964776,0.0020038190487990937,0.12657431646421913,0.057251987118102421,0.056643252021524315,0.057288855192288435,0.13990233037911948,0.0019638103636753224,0.057137073433134233,0.057180625353581038,0.11364334670456389,0.12850693318635553,0.048866380285329303,0.0019214357214674127,0.05648251212945421,0.14082738129103056,0.11499484286048622
spirit,0.08145446892408581,0.0023846684663386686,0.2084918990127419,0.20707886101173922,0.22426447459648158,0.22394808607433181,0.0026717840711089069,0.1956329727440711,0.079776332676971817,0.081046747426938515,0.22716565775864772,0.0026387590358405433,0.0030763714255770402,0.2056121036089511,0.079025198930041562,0.079567268118462375,0.080845323958199766,0.22202450269372886,0.0027709779109338362,0.082160376528348733,0.081361846978163288,0.19878232062562817,0.22340246749489689,0.076231632967743823,0.0025224324615130689,0.081512096663304279,0.22645708167766665,0.1987239456515203
spiritual,0.060054286654751654,0.0015776469433980145,0.1665501029664237,0.16866854860855718,0.18613102820249883,0.18869052533171238,0.0023805001145621452,0.15956705492756129,0.060784200550234924,0.05962105417076935,0.16341417591927487,0.0019520431004830252,0.0021743695668138274,0.1657794921140201,0.060147908708812481,0.060311863597839022,0.059690091805415291,0.16400095982588436,0.0020973747041703739,0.061336140724085775,0.060552718934210215,0.16046474528721733,0.18641304074539722,0.054413316830955072,0.0025007122830856821,0.060439407013472835,0.16389607342842916,0.15906564068803963
split,0.073810668136889523,0.0023533358093923429,0.16681842135737657,0.16678522965991283,0.18728135525160361,0.18625623182901085,0.0031016528143804623,0.17327342260631284,0.0722890690804745,0.073190242726527299,0.19276865172044932,0.0028496811841721703,0.0030312939982358733,0.16750302187300747,0.071698949424713776,0.071613622231926799,0.073365885404123921,0.19300205203999032,0.0030335831555363679,0.072283591011318538,0.071359950979305697,0.17227773312695893,0.18583126796818983,0.056986181775265932,0.0030538741383718815,0.071457823609233806,0.19180669943997775,0.17384804109688745
